"","X_Aster_subulatus","X_Asteraceae_A__prickly_","X_Briza_maxima","X_Bromus_diandrus","X_Conyza_albida","X_Conyza_bonariensis","X_Cynodon_dactylon","X_Cyperus_tenuiflorus","X_Ehrharta_calycina","X_Fumaria_capreolata","X_Hypochaeris_glabra","X_Isolepis_prolifera","X_Lactuca_serriola","X_Lotus_subbiflorus","X_Lysimachia_arvensis","X_Moraea_flaccida","X_Pelargonium_capitatum","X_Pennisetum_clandestinum","X_Phyla_nodiflora","X_Rumex_crispus","X_Schinus_molle","X_Setaria_palmifolia","X_Solanum_nigrum","X_Sonchus_oleraceus","X_Sparaxis_bulbifera","X_Stachys_arvensis","X_Typha_orientalis","X_Vicia_sativa","X_Zantedeschia_aethiopica","Acacia_saligna","Agrostis_avenacea","Baumea_articulata","Centella_asiatica","Eucalyptus_rudis","Juncus_pallidus","Lepidosperma_gladiatum","Melaleuca_rhaphiophylla","Microtis_media","Persicaria_sp_"
"X_Phyla_nodiflora",-0.0538577767705214,-0.0832705135047619,-0.183074179961577,-0.13850614668897,-0.0807848964781619,-0.034556018830415,-0.17003272863976,-0.114570607383378,-0.488648982930756,-0.395931159333569,0.0216146165475725,-0.0230453827857786,-0.00180566594768924,-0.017703460136104,0.0115284043688622,-0.0798809494857489,-0.15620035178522,-0.145056112400676,1,0.0742811941773555,-0.324443679165254,-0.328581382151566,-0.0322926726505575,-0.00691136821459491,-0.373273828838031,-0.61726863455813,-0.277117649716705,-0.349058793358287,-0.0289363983839385,-0.0487748441841979,0.0397114466696201,-0.587953696508065,-0.214772828378868,-0.427374811263181,-0.167155941106354,-0.565555158821113,-0.295288014700914,-0.509991115687328,-0.124411191780362
"X_Rumex_crispus",-0.107332762273649,-0.0378719040092853,0.160632812031684,-0.105227743698402,-0.0228446608582798,0.0157276929307179,-0.161126205199643,0.209448029806645,-0.460885293416023,-0.237954276698927,0.37810217342954,-0.00880691128517608,0.0269641062945015,0.0179943914918232,0.0465666734727099,-0.132696551243667,0.203921944867499,-0.107693718587905,0.0742811941773555,1,-0.396335149347554,-0.452855080785783,0.162083395250698,0.348025850592449,-0.355508918358452,-0.845190095323751,-0.546168709821778,-0.0716468370101658,-0.119392014710272,0.267870182340871,0.0823072501534954,-0.852369983155522,-0.237077143875887,-0.440849253309193,0.104603739848835,-0.864392297293404,-0.319768812832663,-0.39567523897293,-0.315195490388386
"X_Schinus_molle",-0.100638275771048,-0.113488142586627,-0.367952484844027,-0.0955125217774504,-0.166934469179735,-0.153907795106526,-0.0684514623462152,-0.334351070804146,-0.31345960329668,-0.318791441993454,-0.350291233592681,-0.266904571184647,-0.290180490069191,-0.215449451150428,-0.286320981543422,-0.128495968459898,-0.380896418389385,-0.111055338125966,-0.324443679165254,-0.396335149347554,1,-0.313466935629956,-0.343108972564514,-0.345478770810652,-0.17040815874016,-0.0698713441660779,-0.133414980173479,-0.33344222887331,-0.314738117393596,-0.3145367028212,-0.384099319157914,-0.131855624609665,-0.0559980159623875,-0.146133049688672,-0.308535993641608,-0.120905365778365,-0.0808339564246764,-0.314196721884482,-0.243998678049215
"X_Setaria_palmifolia",-0.139367949124908,-0.194194829380615,-0.607645031851373,-0.137606999977102,-0.215390393523628,-0.219305286760098,-0.190662536505618,-0.53261296075357,-0.568482437210035,-0.562138811251251,-0.514928453372524,-0.320335208211519,-0.316913527291959,-0.237211147768211,-0.335310252523382,-0.114565316213863,-0.582363430182956,-0.20942781514946,-0.328581382151566,-0.452855080785783,-0.313466935629956,1,-0.512983776489981,-0.53662509861985,-0.356723769728405,-0.751331838677388,-0.455837611178112,-0.669913201493317,-0.482502908987529,-0.49180880055673,-0.468084721270868,-0.80803742930166,-0.204578260578327,-0.423902843928128,-0.466293554608303,-0.801280009294237,-0.286315533113718,-0.65917020478253,-0.541989093183031
"X_Solanum_nigrum",-0.140562209942456,-0.0042857198668221,0.189539582709839,-0.0721631492932984,0.00593768685878868,0.0124250534035984,-0.115136185022876,0.175737740362887,-0.315438317664206,-0.0754677739272164,0.20512138828181,-0.0483376596532812,-0.000810128092794743,0.00907439507725525,0.0107647268791404,-0.155625412476144,0.182568835011037,-0.071050023449042,-0.0322926726505575,0.162083395250698,-0.343108972564514,-0.512983776489981,1,0.216650291004817,-0.183169891633885,-0.857201022514361,-0.628593173948456,0.0670602700763099,-0.264964148432816,0.186465269215869,0.0439592910385754,-0.903495514321164,-0.184970378103032,-0.35353606597895,0.134779500669946,-0.909426131443713,-0.264577516089422,-0.164579089985497,-0.481393656349456
"X_Sonchus_oleraceus",-0.173251966905968,0.00942645097677063,0.410104638669269,-0.0692969332423826,0.0108416908338908,0.0251221882147259,-0.125696575896436,0.398073967359109,-0.31954320859628,-0.06430075070462,0.514690605175834,-0.0456670488414024,0.00240068394255287,0.0139566125405931,0.0301915559985919,-0.146064321330184,0.405942601885329,-0.0541723150013222,-0.00691136821459491,0.348025850592449,-0.345478770810652,-0.53662509861985,0.216650291004817,1,-0.190200317512609,-0.868692110627533,-0.636571154796096,0.165319589483511,-0.327419914243944,0.380821252450906,0.0572035585350474,-0.891148078609872,-0.197212460679731,-0.3473845874681,0.234395772534419,-0.904997432895553,-0.275473904131724,-0.172165825091064,-0.469310906565338
"X_Sparaxis_bulbifera",-0.127126818055675,-0.0608545168804737,-0.0387750981079229,-0.0623922675121967,-0.0832183409479247,-0.0780201882263245,-0.0236110545415076,-0.0607033054673374,-0.0149128291495773,-0.00543026522837567,-0.213308009091491,-0.264659435807557,-0.243344299821012,-0.129142662130242,-0.274038347564665,-0.149777091007664,-0.0505676217563203,-0.0155489305071442,-0.373273828838031,-0.355508918358452,-0.17040815874016,-0.356723769728405,-0.183169891633885,-0.190200317512609,1,-0.335675827652141,-0.351047594216083,0.00234991786056837,-0.469693347970663,-0.169549182529211,-0.381351480841274,-0.620677045771747,-0.0535469140089306,-0.0485062958455838,-0.0522966243059674,-0.587877967647968,-0.052289410569934,-0.00627170127436097,-0.479988711846284
"X_Stachys_arvensis",-0.281191010093439,-0.415198079165879,-0.824270913844691,-0.274056055320804,-0.544488476459947,-0.560933661577227,-0.107366854358881,-0.741743087474554,-0.461070529776905,-0.628909145455185,-0.86776567149937,-0.664153586944169,-0.790051192344621,-0.670405021455818,-0.784317068930293,-0.327759706313326,-0.817173144448861,-0.332469296185064,-0.61726863455813,-0.845190095323751,-0.0698713441660779,-0.751331838677388,-0.85720102251436,-0.868692110627533,-0.335675827652141,1,-0.11621105008273,-0.663327440371625,-0.699990392233185,-0.785991276554757,-0.889605615084357,0.0783370858255275,-0.063077303816832,-0.0669691467050843,-0.717937804882167,0.0473796735157075,-0.0195434838573135,-0.482565191045983,-0.431231476855306
"X_Typha_orientalis",-0.160767489748965,-0.244070022755831,-0.72189400755987,-0.184952101463713,-0.323638183552535,-0.307582839928641,-0.148507234674594,-0.592222876346198,-0.598486212869747,-0.636946106826462,-0.6268475831769,-0.319944939031937,-0.347239958380717,-0.299989642325912,-0.350931478797694,-0.137366904364137,-0.693240594004038,-0.239753091734798,-0.277117649716705,-0.546168709821778,-0.133414980173479,-0.455837611178112,-0.628593173948456,-0.636571154796096,-0.351047594216083,-0.11621105008273,1,-0.65731965617365,-0.224743512484541,-0.566931779840306,-0.458119512017608,-0.033377507335903,-0.122408991594807,-0.300515449675346,-0.58381425377642,-0.0304245409704391,-0.163237581940811,-0.63170128991936,-0.115037290311057
"X_Vicia_sativa",-0.223322717391424,-0.00969742089165971,0.541710106128199,-0.088024364526012,-0.0333889273811294,-0.0426779900647555,-0.0340619058752224,0.393405533740983,0.148490357627523,0.339532404866264,0.110757334889262,-0.308798348347534,-0.1847405503432,-0.109778866805116,-0.175788982079339,-0.276530944000009,0.509682562184549,-0.0126827451721395,-0.349058793358287,-0.0716468370101658,-0.33344222887331,-0.669913201493317,0.0670602700763099,0.165319589483511,0.00234991786056837,-0.663327440371625,-0.65731965617365,1,-0.624450982324858,0.167891634344185,-0.227333824383768,-0.843443753067814,-0.103106378191311,0.00706215268095675,0.184649003776255,-0.827569772725725,-0.0682856625052287,0.383860071155903,-0.78546149596664
"X_Zantedeschia_aethiopica",-0.0597655633201129,-0.159153712717648,-0.451108834736214,-0.192284354991893,-0.183220426195384,-0.120910841868777,-0.230995527209147,-0.339643295049951,-0.723926983366491,-0.669292337255138,-0.254513580171671,-0.0730713851468035,-0.0553162088867711,-0.0667418662972846,-0.0391643017569657,-0.115208343952769,-0.481662145374047,-0.235392007166848,-0.0289363983839385,-0.119392014710272,-0.314738117393596,-0.482502908987529,-0.264964148432816,-0.327419914243944,-0.469693347970663,-0.699990392233185,-0.224743512484541,-0.624450982324858,1,-0.307721847655328,-0.0720334510168524,-0.56931686854803,-0.274244675191537,-0.545181322716721,-0.408965468207191,-0.618717386423018,-0.376794024777439,-0.753102046795004,-0.00374216082386281
"Acacia_saligna",-0.147608637612338,0.00372991769677813,0.357149084825442,-0.0643930051763858,0.00856764278688939,0.0179677861650549,-0.0975281233154543,0.328591246537159,-0.240514064980928,-0.007509136716793,0.386973424937067,-0.0413727135576748,-0.00818659040230606,-0.000200909882117304,0.00443349561552615,-0.141892146403075,0.362008509247977,-0.0573568597115017,-0.0487748441841979,0.267870182340871,-0.3145367028212,-0.49180880055673,0.186465269215869,0.380821252450906,-0.169549182529211,-0.785991276554757,-0.566931779840306,0.167891634344185,-0.307721847655328,1,0.0357199013819662,-0.834125756610311,-0.162142591461749,-0.323028479367225,0.190117779418001,-0.838186576067279,-0.245697897556131,-0.107995841696416,-0.445643427098648
"Agrostis_avenacea",-0.0780689124307118,-0.0501802614673701,-0.0479240831993096,-0.122663005808096,-0.0569990330513223,-0.00551794700523385,-0.171912902301562,-0.00405679646662638,-0.563580551328664,-0.363596191351877,0.0771200547704658,-0.000530632517785896,0.014530649536945,0.00541463817213569,0.0156997262736829,-0.131637367465264,-0.00917103544050211,-0.146134854875082,0.0397114466696201,0.0823072501534954,-0.384099319157914,-0.468084721270868,0.0439592910385754,0.0572035585350474,-0.381351480841274,-0.889605615084358,-0.458119512017608,-0.227333824383768,-0.0720334510168524,0.0357199013819662,1,-0.861534570814907,-0.234851973212555,-0.500309285196822,-0.0513667824856375,-0.882150668305018,-0.348204020014528,-0.508956999149297,-0.217512554786995
"Baumea_articulata",-0.366924985588105,-0.560191427681255,-0.919434862462484,-0.411234380043079,-0.654811415992328,-0.715710664791818,-0.201816668908515,-0.839012401225617,-0.7725804612856,-0.820764843995227,-0.883199054526876,-0.685725566652843,-0.826850041766552,-0.768294397177456,-0.824494215563569,-0.358357433249299,-0.903324052232053,-0.467247291804984,-0.587953696508065,-0.852369983155522,-0.131855624609665,-0.80803742930166,-0.903495514321164,-0.891148078609872,-0.620677045771747,0.0783370858255275,-0.033377507335903,-0.843443753067814,-0.56931686854803,-0.834125756610311,-0.861534570814907,1,-0.137210796110845,-0.249315290618153,-0.821222964446432,0.183569908181042,-0.108451274618682,-0.743519399519216,-0.324380823721361
"Centella_asiatica",-0.0823998394287375,-0.0619875851120728,-0.154348956402668,-0.0627636854164593,-0.097785537743803,-0.0983641296747409,-0.0148835665708094,-0.145676027979764,-0.0698090237758411,-0.0987907306876719,-0.202360237985612,-0.181637389675061,-0.202728126167931,-0.131808882430063,-0.187524207459874,-0.10637053376924,-0.147333047358246,-0.0504942134938889,-0.214772828378868,-0.237077143875887,-0.0559980159623875,-0.204578260578327,-0.184970378103032,-0.197212460679731,-0.0535469140089306,-0.063077303816832,-0.122408991594807,-0.103106378191311,-0.274244675191537,-0.162142591461749,-0.234851973212555,-0.137210796110845,1,-0.0190940950035063,-0.13421565856344,-0.14000379728127,-0.00937334756069616,-0.0713919136371848,-0.26552016163664
"Eucalyptus_rudis",-0.199998598410952,-0.147585300404642,-0.177728761384324,-0.129254414933302,-0.200814371851659,-0.208028618809213,-0.00980605902668161,-0.187133370476198,0.082346672932874,-0.0518166020746738,-0.388232288819715,-0.412084039396936,-0.401339132380042,-0.313692549098696,-0.420970132456035,-0.256939252244576,-0.165017999266191,-0.0784711747013797,-0.427374811263181,-0.440849253309193,-0.146133049688672,-0.423902843928128,-0.35353606597895,-0.3473845874681,-0.0485062958455837,-0.0669691467050843,-0.300515449675346,0.00706215268095675,-0.545181322716721,-0.323028479367225,-0.500309285196821,-0.249315290618153,-0.0190940950035063,1,-0.211254077419338,-0.210776035594479,0.0602063755663898,0.0953421816598642,-0.563646423045424
"Juncus_pallidus",-0.183863859478967,0.000263826620530377,0.315326295601405,-0.0615332595572883,-0.00349852842040549,-0.00281828562271529,-0.0694874399367666,0.296720538304215,-0.133977506929644,0.061586571586806,0.213453643126733,-0.135151449974032,-0.058243112087727,-0.0345062508231761,-0.0405998901879162,-0.156345888083098,0.342836812365515,-0.0175565574450348,-0.167155941106354,0.104603739848835,-0.308535993641608,-0.466293554608303,0.134779500669946,0.234395772534419,-0.0522966243059674,-0.717937804882167,-0.58381425377642,0.184649003776255,-0.408965468207191,0.190117779418001,-0.0513667824856375,-0.821222964446432,-0.13421565856344,-0.211254077419338,1,-0.808947361125865,-0.181985971224595,0.019896697363967,-0.627890521497151
"Lepidosperma_gladiatum",-0.342228658504759,-0.579036802039319,-0.930463274241945,-0.38264799019459,-0.629049024273835,-0.669679791018321,-0.186538127921467,-0.841993077028086,-0.739025018698206,-0.827292849725191,-0.899961739438227,-0.703564257138297,-0.845677198785144,-0.737832579385729,-0.799001238964183,-0.34869055549372,-0.910042803332158,-0.448793429537065,-0.565555158821113,-0.864392297293404,-0.120905365778365,-0.801280009294237,-0.909426131443713,-0.904997432895553,-0.587877967647968,0.0473796735157075,-0.0304245409704391,-0.827569772725725,-0.618717386423018,-0.838186576067279,-0.882150668305018,0.183569908181042,-0.14000379728127,-0.210776035594479,-0.808947361125865,1,-0.0939601888895708,-0.710918046753875,-0.328944931240952
"Melaleuca_rhaphiophylla",-0.119658121660966,-0.107057882301028,-0.172371716350556,-0.091943763967001,-0.1568061329189,-0.159594921384698,-0.0100166782684997,-0.179648601161786,-0.0193711754857701,-0.0930582679872735,-0.2847479613988,-0.274518469692957,-0.28286871002897,-0.230991564929972,-0.299376996689129,-0.158015158448732,-0.178545053174114,-0.062343647005249,-0.295288014700914,-0.319768812832663,-0.0808339564246764,-0.286315533113718,-0.264577516089422,-0.275473904131724,-0.052289410569934,-0.0195434838573135,-0.163237581940811,-0.0682856625052287,-0.376794024777439,-0.245697897556131,-0.348204020014528,-0.108451274618682,-0.00937334756069616,0.0602063755663898,-0.181985971224595,-0.0939601888895707,1,0.00463147389240696,-0.343466065721959
"Microtis_media",-0.26281369219878,-0.0959795828110773,0.222834105183992,-0.143372304351184,-0.121850218419227,-0.113772584858952,-0.0208535608751128,0.0981448878026263,0.239991044079336,0.2390728069654,-0.191229951390213,-0.45210523185032,-0.353716702566812,-0.235234530320771,-0.396543527306881,-0.353213549821772,0.187595437934349,-0.0302712042736057,-0.509991115687328,-0.39567523897293,-0.314196721884482,-0.65917020478253,-0.164579089985497,-0.172165825091064,-0.00627170127436097,-0.482565191045983,-0.63170128991936,0.383860071155903,-0.753102046795004,-0.107995841696416,-0.508956999149297,-0.743519399519216,-0.0713919136371848,0.0953421816598642,0.019896697363967,-0.710918046753875,0.00463147389240696,1,-0.818364853886484
"Persicaria_sp_",-0.0835797215448106,-0.212033654807753,-0.698316112919033,-0.194564790890192,-0.251874325024066,-0.227692589325488,-0.257767322866049,-0.59489702532082,-0.756682394855107,-0.768261004399529,-0.418292873155793,-0.19058225538295,-0.148895658883724,-0.169140352634134,-0.157080293483577,-0.128093178401211,-0.704985870849965,-0.275350928084673,-0.124411191780362,-0.315195490388386,-0.243998678049215,-0.541989093183031,-0.481393656349456,-0.469310906565338,-0.479988711846284,-0.431231476855306,-0.115037290311057,-0.78546149596664,-0.00374216082386281,-0.445643427098649,-0.217512554786995,-0.324380823721361,-0.26552016163664,-0.563646423045424,-0.627890521497151,-0.328944931240952,-0.343466065721959,-0.818364853886484,1
